id,member_id,applicationType,score,month
809,67,소방직공무원(남),50,5
810,67,소방직공무원(남),45,6
811,67,소방직공무원(남),46,7
812,67,소방직공무원(남),45,8
813,67,소방직공무원(남),49,9
814,67,소방직공무원(남),48,10
815,67,소방직공무원(남),46,11
816,68,소방직공무원(남),40,12
817,68,경찰직공무원(남),40,1
818,68,경찰직공무원(남),50,2
819,68,경찰직공무원(남),49,3
820,68,경찰직공무원(남),43,4
821,68,경찰직공무원(남),50,5
822,68,경찰직공무원(남),50,6
823,68,경찰직공무원(남),41,7
824,68,경찰직공무원(남),47,8
825,68,경찰직공무원(남),50,9
826,68,경찰직공무원(남),42,10
827,68,경찰직공무원(남),45,11
828,69,경찰직공무원(남),44,12
829,69,경찰직공무원(여),43,1
830,69,경찰직공무원(여),46,2
831,69,경찰직공무원(여),47,3
832,69,경찰직공무원(여),42,4
833,69,경찰직공무원(여),44,5
834,69,경찰직공무원(여),41,6
835,69,경찰직공무원(여),48,7
836,69,경찰직공무원(여),47,8
837,69,경찰직공무원(여),41,9
838,69,경찰직공무원(여),47,10
839,69,경찰직공무원(여),46,11
840,70,경찰직공무원(여),45,12
841,70,경호직공무원(남),47,1
842,70,경호직공무원(남),42,2
843,70,경호직공무원(남),40,3
844,70,경호직공무원(남),49,4
845,70,경호직공무원(남),45,5
846,70,경호직공무원(남),40,6
847,70,경호직공무원(남),50,7
848,70,경호직공무원(남),46,8
849,70,경호직공무원(남),46,9
850,70,경호직공무원(남),49,10
851,70,경호직공무원(남),45,11
852,71,경호직공무원(남),43,12
853,71,소방직공무원(여),41,1
854,71,소방직공무원(여),47,2
855,71,소방직공무원(여),44,3
856,71,소방직공무원(여),43,4
857,71,소방직공무원(여),47,5
858,71,소방직공무원(여),44,6
859,71,소방직공무원(여),40,7
860,71,소방직공무원(여),49,8
861,71,소방직공무원(여),47,9
862,71,소방직공무원(여),47,10
863,71,소방직공무원(여),45,11
864,72,소방직공무원(여),43,12
865,72,경호직공무원(여),50,1
866,72,경호직공무원(여),47,2
867,72,경호직공무원(여),44,3
868,72,경호직공무원(여),42,4
869,72,경호직공무원(여),41,5
870,72,경호직공무원(여),41,6
871,72,경호직공무원(여),50,7
872,72,경호직공무원(여),46,8
873,72,경호직공무원(여),43,9
874,72,경호직공무원(여),45,10
875,72,경호직공무원(여),41,11
876,73,경호직공무원(여),48,12
877,73,경찰직공무원(여),42,1
878,73,경찰직공무원(여),49,2
879,73,경찰직공무원(여),40,3
880,73,경찰직공무원(여),40,4
881,73,경찰직공무원(여),44,5
882,73,경찰직공무원(여),42,6
883,73,경찰직공무원(여),41,7
884,73,경찰직공무원(여),44,8
885,73,경찰직공무원(여),40,9
886,73,경찰직공무원(여),50,10
887,73,경찰직공무원(여),48,11
888,74,경찰직공무원(여),42,12
889,74,경호직공무원(여),44,1
890,74,경호직공무원(여),43,2
891,74,경호직공무원(여),50,3
892,74,경호직공무원(여),45,4
893,74,경호직공무원(여),46,5
894,74,경호직공무원(여),41,6
895,74,경호직공무원(여),41,7
896,74,경호직공무원(여),45,8
897,74,경호직공무원(여),41,9
898,74,경호직공무원(여),40,10
899,74,경호직공무원(여),41,11
900,75,경호직공무원(여),47,12
901,75,경호직공무원(여),48,1
902,75,경호직공무원(여),42,2
903,75,경호직공무원(여),47,3
904,75,경호직공무원(여),41,4
905,75,경호직공무원(여),49,5
906,75,경호직공무원(여),42,6
907,75,경호직공무원(여),43,7
908,75,경호직공무원(여),46,8
909,75,경호직공무원(여),43,9
910,75,경호직공무원(여),48,10
911,75,경호직공무원(여),42,11
912,76,경호직공무원(여),49,12
913,76,경찰직공무원(남),42,1
914,76,경찰직공무원(남),42,2
915,76,경찰직공무원(남),40,3
916,76,경찰직공무원(남),46,4
917,76,경찰직공무원(남),41,5
918,76,경찰직공무원(남),47,6
919,76,경찰직공무원(남),48,7
920,76,경찰직공무원(남),40,8
921,76,경찰직공무원(남),43,9
922,76,경찰직공무원(남),40,10
923,76,경찰직공무원(남),42,11
924,77,경찰직공무원(남),43,12
925,77,소방직공무원(남),40,1
926,77,소방직공무원(남),46,2
927,77,소방직공무원(남),40,3
928,77,소방직공무원(남),43,4
929,77,소방직공무원(남),43,5
930,77,소방직공무원(남),44,6
931,77,소방직공무원(남),40,7
932,77,소방직공무원(남),47,8
933,77,소방직공무원(남),40,9
934,77,소방직공무원(남),43,10
935,77,소방직공무원(남),46,11
936,78,소방직공무원(남),47,12
937,78,소방직공무원(여),40,1
938,78,소방직공무원(여),40,2
939,78,소방직공무원(여),46,3
940,78,소방직공무원(여),50,4
941,78,소방직공무원(여),47,5
942,78,소방직공무원(여),45,6
943,78,소방직공무원(여),48,7
944,78,소방직공무원(여),41,8
945,78,소방직공무원(여),41,9
946,78,소방직공무원(여),48,10
947,78,소방직공무원(여),44,11
948,79,소방직공무원(여),41,12
949,79,소방직공무원(남),40,1
950,79,소방직공무원(남),47,2
951,79,소방직공무원(남),45,3
952,79,소방직공무원(남),45,4
953,79,소방직공무원(남),42,5
954,79,소방직공무원(남),48,6
955,79,소방직공무원(남),43,7
956,79,소방직공무원(남),49,8
957,79,소방직공무원(남),45,9
958,79,소방직공무원(남),50,10
959,79,소방직공무원(남),42,11
960,80,소방직공무원(남),50,12
961,80,경찰직공무원(남),41,1
962,80,경찰직공무원(남),45,2
963,80,경찰직공무원(남),43,3
964,80,경찰직공무원(남),46,4
965,80,경찰직공무원(남),42,5
966,80,경찰직공무원(남),46,6
967,80,경찰직공무원(남),42,7
968,80,경찰직공무원(남),49,8
969,80,경찰직공무원(남),49,9
970,80,경찰직공무원(남),50,10
971,80,경찰직공무원(남),46,11
972,81,경찰직공무원(남),42,12
973,81,경호직공무원(남),46,1
974,81,경호직공무원(남),41,2
975,81,경호직공무원(남),44,3
976,81,경호직공무원(남),42,4
977,81,경호직공무원(남),40,5
978,81,경호직공무원(남),47,6
979,81,경호직공무원(남),49,7
980,81,경호직공무원(남),50,8
981,81,경호직공무원(남),45,9
982,81,경호직공무원(남),40,10
983,81,경호직공무원(남),43,11
984,82,경호직공무원(남),47,12
985,82,경호직공무원(남),45,1
986,82,경호직공무원(남),40,2
987,82,경호직공무원(남),42,3
988,82,경호직공무원(남),47,4
989,82,경호직공무원(남),41,5
990,82,경호직공무원(남),46,6
991,82,경호직공무원(남),49,7
992,82,경호직공무원(남),48,8
993,82,경호직공무원(남),42,9
994,82,경호직공무원(남),41,10
995,82,경호직공무원(남),43,11
996,83,경호직공무원(남),50,12
997,83,경찰직공무원(남),40,1
998,83,경찰직공무원(남),45,2
999,83,경찰직공무원(남),49,3
1000,83,경찰직공무원(남),49,4
1001,83,경찰직공무원(남),50,5
1002,83,경찰직공무원(남),50,6
1003,83,경찰직공무원(남),45,7
1004,83,경찰직공무원(남),42,8
1005,83,경찰직공무원(남),41,9
1006,83,경찰직공무원(남),48,10
1007,83,경찰직공무원(남),46,11
1008,84,경찰직공무원(남),48,12
1009,84,소방직공무원(여),40,1
1010,84,소방직공무원(여),40,2
1011,84,소방직공무원(여),50,3
1012,84,소방직공무원(여),41,4
1013,84,소방직공무원(여),43,5
1014,84,소방직공무원(여),50,6
1015,84,소방직공무원(여),45,7
1016,84,소방직공무원(여),49,8
1017,84,소방직공무원(여),45,9
1018,84,소방직공무원(여),45,10
1019,84,소방직공무원(여),50,11
1020,85,소방직공무원(여),46,12
1021,85,경찰직공무원(남),41,1
1022,85,경찰직공무원(남),49,2
1023,85,경찰직공무원(남),50,3
1024,85,경찰직공무원(남),42,4
1025,85,경찰직공무원(남),48,5
1026,85,경찰직공무원(남),46,6
1027,85,경찰직공무원(남),40,7
1028,85,경찰직공무원(남),47,8
1029,85,경찰직공무원(남),44,9
1030,85,경찰직공무원(남),42,10
1031,85,경찰직공무원(남),42,11
1032,86,경찰직공무원(남),46,12
1033,86,경찰직공무원(남),48,1
1034,86,경찰직공무원(남),42,2
1035,86,경찰직공무원(남),44,3
1036,86,경찰직공무원(남),45,4
1037,86,경찰직공무원(남),40,5
1038,86,경찰직공무원(남),48,6
1039,86,경찰직공무원(남),49,7
1040,86,경찰직공무원(남),50,8
1041,86,경찰직공무원(남),44,9
1042,86,경찰직공무원(남),41,10
1043,86,경찰직공무원(남),48,11
1044,87,경찰직공무원(남),50,12
1045,87,소방직공무원(남),44,1
1046,87,소방직공무원(남),46,2
1047,87,소방직공무원(남),47,3
1048,87,소방직공무원(남),40,4
1049,87,소방직공무원(남),47,5
1050,87,소방직공무원(남),41,6
1051,87,소방직공무원(남),45,7
1052,87,소방직공무원(남),42,8
1053,87,소방직공무원(남),45,9
1054,87,소방직공무원(남),48,10
1055,87,소방직공무원(남),49,11
1056,88,소방직공무원(남),43,12
1057,88,경호직공무원(남),50,1
1058,88,경호직공무원(남),48,2
1059,88,경호직공무원(남),42,3
1060,88,경호직공무원(남),44,4
1061,88,경호직공무원(남),43,5
1062,88,경호직공무원(남),41,6
1063,88,경호직공무원(남),44,7
1064,88,경호직공무원(남),45,8
1065,88,경호직공무원(남),44,9
1066,88,경호직공무원(남),50,10
1067,88,경호직공무원(남),47,11
1068,89,경호직공무원(남),41,12
1069,89,소방직공무원(여),43,1
1070,89,소방직공무원(여),42,2
1071,89,소방직공무원(여),41,3
1072,89,소방직공무원(여),41,4
1073,89,소방직공무원(여),43,5
1074,89,소방직공무원(여),48,6
1075,89,소방직공무원(여),47,7
1076,89,소방직공무원(여),42,8
1077,89,소방직공무원(여),47,9
1078,89,소방직공무원(여),46,10
1079,89,소방직공무원(여),50,11
1080,90,소방직공무원(여),43,12
1081,90,경찰직공무원(여),47,1
1082,90,경찰직공무원(여),45,2
1083,90,경찰직공무원(여),45,3
1084,90,경찰직공무원(여),42,4
1085,90,경찰직공무원(여),50,5
1086,90,경찰직공무원(여),48,6
1087,90,경찰직공무원(여),41,7
1088,90,경찰직공무원(여),47,8
1089,90,경찰직공무원(여),46,9
1090,90,경찰직공무원(여),45,10
1091,90,경찰직공무원(여),44,11
1092,91,경찰직공무원(여),49,12
1093,91,소방직공무원(여),45,1
1094,91,소방직공무원(여),45,2
1095,91,소방직공무원(여),48,3
1096,91,소방직공무원(여),41,4
1097,91,소방직공무원(여),41,5
1098,91,소방직공무원(여),50,6
1099,91,소방직공무원(여),49,7
1100,91,소방직공무원(여),48,8
1101,91,소방직공무원(여),42,9
1102,91,소방직공무원(여),41,10
1103,91,소방직공무원(여),45,11
1104,92,소방직공무원(여),46,12
1105,92,경호직공무원(여),41,1
1106,92,경호직공무원(여),41,2
1107,92,경호직공무원(여),49,3
1108,92,경호직공무원(여),42,4
1109,92,경호직공무원(여),43,5
1110,92,경호직공무원(여),46,6
1111,92,경호직공무원(여),46,7
1112,92,경호직공무원(여),40,8
1113,92,경호직공무원(여),44,9
1114,92,경호직공무원(여),42,10
1115,92,경호직공무원(여),43,11
1116,93,경호직공무원(여),40,12
1117,93,소방직공무원(남),50,1
1118,93,소방직공무원(남),41,2
1119,93,소방직공무원(남),45,3
1120,93,소방직공무원(남),49,4
1121,93,소방직공무원(남),42,5
1122,93,소방직공무원(남),43,6
1123,93,소방직공무원(남),47,7
1124,93,소방직공무원(남),50,8
1125,93,소방직공무원(남),45,9
1126,93,소방직공무원(남),40,10
1127,93,소방직공무원(남),44,11
1128,94,소방직공무원(남),44,12
1129,94,경호직공무원(남),44,1
1130,94,경호직공무원(남),50,2
1131,94,경호직공무원(남),50,3
1132,94,경호직공무원(남),45,4
1133,94,경호직공무원(남),42,5
1134,94,경호직공무원(남),46,6
1135,94,경호직공무원(남),43,7
1136,94,경호직공무원(남),46,8
1137,94,경호직공무원(남),44,9
1138,94,경호직공무원(남),46,10
1139,94,경호직공무원(남),45,11
1140,95,경호직공무원(남),49,12
1141,95,소방직공무원(여),43,1
1142,95,소방직공무원(여),47,2
1143,95,소방직공무원(여),41,3
1144,95,소방직공무원(여),42,4
1145,95,소방직공무원(여),47,5
1146,95,소방직공무원(여),42,6
1147,95,소방직공무원(여),40,7
1148,95,소방직공무원(여),49,8
1149,95,소방직공무원(여),48,9
1150,95,소방직공무원(여),48,10
1151,95,소방직공무원(여),40,11
1152,96,소방직공무원(여),42,12
1153,96,경호직공무원(여),48,1
1154,96,경호직공무원(여),41,2
1155,96,경호직공무원(여),46,3
1156,96,경호직공무원(여),43,4
1157,96,경호직공무원(여),48,5
1158,96,경호직공무원(여),41,6
1159,96,경호직공무원(여),42,7
1160,96,경호직공무원(여),46,8
1161,96,경호직공무원(여),40,9
1162,96,경호직공무원(여),43,10
1163,96,경호직공무원(여),40,11
1164,97,경호직공무원(여),42,12
1165,97,소방직공무원(남),44,1
1166,97,소방직공무원(남),45,2
1167,97,소방직공무원(남),47,3
1168,97,소방직공무원(남),47,4
1169,97,소방직공무원(남),42,5
1170,97,소방직공무원(남),48,6
1171,97,소방직공무원(남),40,7
1172,97,소방직공무원(남),49,8
1173,97,소방직공무원(남),47,9
1174,97,소방직공무원(남),50,10
1175,97,소방직공무원(남),41,11
1176,98,소방직공무원(남),50,12
1177,98,소방직공무원(남),48,1
1178,98,소방직공무원(남),42,2
1179,98,소방직공무원(남),43,3
1180,98,소방직공무원(남),44,4
1181,98,소방직공무원(남),49,5
1182,98,소방직공무원(남),50,6
1183,98,소방직공무원(남),49,7
1184,98,소방직공무원(남),45,8
1185,98,소방직공무원(남),43,9
1186,98,소방직공무원(남),42,10
1187,98,소방직공무원(남),42,11
1188,99,소방직공무원(남),44,12
1189,99,소방직공무원(여),50,1
1190,99,소방직공무원(여),49,2
1191,99,소방직공무원(여),50,3
1192,99,소방직공무원(여),48,4
1193,99,소방직공무원(여),41,5
1194,99,소방직공무원(여),42,6
1195,99,소방직공무원(여),47,7
1196,99,소방직공무원(여),40,8
1197,99,소방직공무원(여),42,9
1198,99,소방직공무원(여),40,10
1199,99,소방직공무원(여),45,11
1200,100,소방직공무원(여),47,12
1201,100,경호직공무원(남),46,1
1202,100,경호직공무원(남),50,2
1203,100,경호직공무원(남),43,3
1204,100,경호직공무원(남),42,4
1205,100,경호직공무원(남),50,5
1206,100,경호직공무원(남),46,6
1207,100,경호직공무원(남),49,7
1208,100,경호직공무원(남),42,8
1209,100,경호직공무원(남),50,9
1210,100,경호직공무원(남),49,10
1211,100,경호직공무원(남),45,11
1212,101,경호직공무원(남),47,12
1213,101,경호직공무원(남),47,1
1214,101,경호직공무원(남),43,2
1215,101,경호직공무원(남),48,3
1216,101,경호직공무원(남),45,4
1217,101,경호직공무원(남),46,5
1218,101,경호직공무원(남),41,6
1219,101,경호직공무원(남),40,7
1220,101,경호직공무원(남),44,8
1221,101,경호직공무원(남),40,9
1222,101,경호직공무원(남),41,10
1223,101,경호직공무원(남),45,11
1224,102,경호직공무원(남),46,12
1225,102,소방직공무원(남),48,1
1226,102,소방직공무원(남),46,2
1227,102,소방직공무원(남),42,3
1228,102,소방직공무원(남),42,4
1229,102,소방직공무원(남),46,5
1230,102,소방직공무원(남),44,6
1231,102,소방직공무원(남),47,7
1232,102,소방직공무원(남),44,8
1233,102,소방직공무원(남),45,9
1234,102,소방직공무원(남),41,10
1235,102,소방직공무원(남),43,11
1236,103,소방직공무원(남),49,12
1237,103,경호직공무원(남),46,1
1238,103,경호직공무원(남),40,2
1239,103,경호직공무원(남),45,3
